time,divergence_dt,divergence_dt_half,divergence_dt_quarter
2.4380,6.47629503e-06,2.41399745e-06,2.41399835e-06
2.4390,6.48449815e-06,2.41459411e-06,2.41459502e-06
2.4400,6.49271475e-06,2.41519029e-06,2.41519120e-06
2.4410,6.50094481e-06,2.41578598e-06,2.41578689e-06
2.4420,6.50918831e-06,2.41638118e-06,2.41638209e-06
2.4430,6.51744521e-06,2.41697590e-06,2.41697681e-06
2.4440,6.52571548e-06,2.41757013e-06,2.41757104e-06
2.4450,6.53399909e-06,2.41816387e-06,2.41816478e-06
2.4460,6.54229601e-06,2.41875712e-06,2.41875803e-06
2.4470,6.55060622e-06,2.41934989e-06,2.41935080e-06
2.4480,6.55892968e-06,2.41994217e-06,2.41994308e-06
2.4490,6.56726635e-06,2.42053397e-06,2.42053488e-06
2.4500,6.57561621e-06,2.42112528e-06,2.42112619e-06
2.4510,6.58397922e-06,2.42171610e-06,2.42171701e-06
2.4520,6.59235535e-06,2.42230644e-06,2.42230735e-06
2.4530,6.60074457e-06,2.42289629e-06,2.42289720e-06
2.4540,6.60914683e-06,2.42348565e-06,2.42348657e-06
2.4550,6.61756210e-06,2.42407453e-06,2.42407545e-06
2.4560,6.62599035e-06,2.42466292e-06,2.42466384e-06
2.4570,6.63443155e-06,2.42525083e-06,2.42525175e-06
2.4580,6.64288564e-06,2.42583826e-06,2.42583917e-06
2.4590,6.65135260e-06,2.42642520e-06,2.42642611e-06
2.4600,6.65983238e-06,2.42701165e-06,2.42701257e-06
2.4610,6.66832495e-06,2.42759762e-06,2.42759854e-06
2.4620,6.67683027e-06,2.42818311e-06,2.42818403e-06
2.4630,6.68534829e-06,2.42876811e-06,2.42876903e-06
2.4640,6.69387898e-06,2.42935263e-06,2.42935355e-06
2.4650,6.70242229e-06,2.42993666e-06,2.42993758e-06
2.4660,6.71097818e-06,2.43052021e-06,2.43052113e-06
2.4670,6.71954662e-06,2.43110328e-06,2.43110420e-06
2.4680,6.72812755e-06,2.43168587e-06,2.43168679e-06
2.4690,6.73672093e-06,2.43226797e-06,2.43226889e-06
2.4700,6.74532672e-06,2.43284959e-06,2.43285051e-06
2.4710,6.75394487e-06,2.43343073e-06,2.43343165e-06
2.4720,6.76257534e-06,2.43401138e-06,2.43401231e-06
2.4730,6.77121808e-06,2.43459156e-06,2.43459248e-06
2.4740,6.77987304e-06,2.43517125e-06,2.43517218e-06
2.4750,6.78854018e-06,2.43575047e-06,2.43575139e-06
2.4760,6.79721945e-06,2.43632920e-06,2.43633013e-06
2.4770,6.80591080e-06,2.43690745e-06,2.43690838e-06
2.4780,6.81461418e-06,2.43748523e-06,2.43748615e-06
2.4790,6.82332954e-06,2.43806252e-06,2.43806345e-06
2.4800,6.83205683e-06,2.43863933e-06,2.43864026e-06
2.4810,6.84079600e-06,2.43921567e-06,2.43921660e-06
2.4820,6.84954699e-06,2.43979152e-06,2.43979245e-06
2.4830,6.85830977e-06,2.44036690e-06,2.44036783e-06
2.4840,6.86708426e-06,2.44094180e-06,2.44094273e-06
2.4850,6.87587043e-06,2.44151622e-06,2.44151715e-06
2.4860,6.88466821e-06,2.44209017e-06,2.44209110e-06
2.4870,6.89347756e-06,2.44266364e-06,2.44266457e-06
2.4880,6.90229841e-06,2.44323663e-06,2.44323756e-06
2.4890,6.91113071e-06,2.44380914e-06,2.44381008e-06
2.4900,6.91997441e-06,2.44438118e-06,2.44438212e-06
2.4910,6.92882944e-06,2.44495275e-06,2.44495368e-06
2.4920,6.93769576e-06,2.44552384e-06,2.44552477e-06
2.4930,6.94657329e-06,2.44609446e-06,2.44609539e-06
2.4940,6.95546199e-06,2.44666460e-06,2.44666553e-06
2.4950,6.96436180e-06,2.44723427e-06,2.44723520e-06
2.4960,6.97327265e-06,2.44780346e-06,2.44780440e-06
2.4970,6.98219449e-06,2.44837218e-06,2.44837312e-06
2.4980,6.99112726e-06,2.44894044e-06,2.44894137e-06
2.4990,7.00007088e-06,2.44950821e-06,2.44950915e-06
2.5000,7.00902531e-06,2.45007552e-06,2.45007646e-06
2.5010,7.01799047e-06,2.45064236e-06,2.45064330e-06
2.5020,7.02696632e-06,2.45120873e-06,2.45120966e-06
2.5030,7.03595277e-06,2.45177462e-06,2.45177556e-06
2.5040,7.04494977e-06,2.45234005e-06,2.45234099e-06
2.5050,7.05395726e-06,2.45290501e-06,2.45290595e-06
2.5060,7.06297516e-06,2.45346950e-06,2.45347044e-06
2.5070,7.07200341e-06,2.45403352e-06,2.45403446e-06
2.5080,7.08104195e-06,2.45459708e-06,2.45459802e-06
2.5090,7.09009071e-06,2.45516017e-06,2.45516111e-06
2.5100,7.09914963e-06,2.45572279e-06,2.45572373e-06
2.5110,7.10821862e-06,2.45628495e-06,2.45628589e-06
2.5120,7.11729763e-06,2.45684664e-06,2.45684758e-06
2.5130,7.12638659e-06,2.45740787e-06,2.45740881e-06
2.5140,7.13548542e-06,2.45796863e-06,2.45796958e-06
2.5150,7.14459406e-06,2.45852893e-06,2.45852988e-06
2.5160,7.15371243e-06,2.45908877e-06,2.45908972e-06
2.5170,7.16284047e-06,2.45964815e-06,2.45964909e-06
2.5180,7.17197810e-06,2.46020706e-06,2.46020801e-06
2.5190,7.18112525e-06,2.46076551e-06,2.46076646e-06
2.5200,7.19028185e-06,2.46132351e-06,2.46132446e-06
2.5210,7.19944782e-06,2.46188104e-06,2.46188199e-06
2.5220,7.20862309e-06,2.46243812e-06,2.46243907e-06
2.5230,7.21780759e-06,2.46299473e-06,2.46299568e-06
2.5240,7.22700124e-06,2.46355089e-06,2.46355184e-06
2.5250,7.23620397e-06,2.46410659e-06,2.46410755e-06
2.5260,7.24541569e-06,2.46466184e-06,2.46466279e-06
2.5270,7.25463634e-06,2.46521663e-06,2.46521758e-06
2.5280,7.26386584e-06,2.46577097e-06,2.46577192e-06
2.5290,7.27310410e-06,2.46632485e-06,2.46632580e-06
2.5300,7.28235106e-06,2.46687827e-06,2.46687923e-06
2.5310,7.29160663e-06,2.46743125e-06,2.46743220e-06
2.5320,7.30087074e-06,2.46798377e-06,2.46798473e-06
2.5330,7.31014330e-06,2.46853584e-06,2.46853680e-06
2.5340,7.31942423e-06,2.46908746e-06,2.46908842e-06
2.5350,7.32871347e-06,2.46963863e-06,2.46963959e-06
2.5360,7.33801091e-06,2.47018935e-06,2.47019031e-06
2.5370,7.34731650e-06,2.47073963e-06,2.47074059e-06
2.5380,7.35663013e-06,2.47128945e-06,2.47129041e-06
2.5390,7.36595173e-06,2.47183883e-06,2.47183979e-06
2.5400,7.37528122e-06,2.47238776e-06,2.47238873e-06
2.5410,7.38461852e-06,2.47293625e-06,2.47293721e-06
2.5420,7.39396354e-06,2.47348430e-06,2.47348526e-06
2.5430,7.40331619e-06,2.47403189e-06,2.47403286e-06
2.5440,7.41267640e-06,2.47457905e-06,2.47458001e-06
2.5450,7.42204408e-06,2.47512577e-06,2.47512673e-06
2.5460,7.43141914e-06,2.47567204e-06,2.47567300e-06
2.5470,7.44080150e-06,2.47621787e-06,2.47621884e-06
2.5480,7.45019107e-06,2.47676327e-06,2.47676423e-06
2.5490,7.45958776e-06,2.47730822e-06,2.47730919e-06
2.5500,7.46899150e-06,2.47785274e-06,2.47785371e-06
2.5510,7.47840218e-06,2.47839682e-06,2.47839779e-06
2.5520,7.48781974e-06,2.47894046e-06,2.47894143e-06
2.5530,7.49724406e-06,2.47948367e-06,2.47948464e-06
2.5540,7.50667508e-06,2.48002645e-06,2.48002742e-06
2.5550,7.51611269e-06,2.48056879e-06,2.48056976e-06
2.5560,7.52555682e-06,2.48111070e-06,2.48111167e-06
2.5570,7.53500736e-06,2.48165218e-06,2.48165315e-06
2.5580,7.54446424e-06,2.48219323e-06,2.48219420e-06
2.5590,7.55392736e-06,2.48273385e-06,2.48273482e-06
2.5600,7.56339662e-06,2.48327404e-06,2.48327501e-06
2.5610,7.57287195e-06,2.48381380e-06,2.48381478e-06
2.5620,7.58235324e-06,2.48435314e-06,2.48435412e-06
2.5630,7.59184041e-06,2.48489205e-06,2.48489303e-06
2.5640,7.60133337e-06,2.48543054e-06,2.48543152e-06
2.5650,7.61083201e-06,2.48596860e-06,2.48596958e-06
2.5660,7.62033626e-06,2.48650624e-06,2.48650722e-06
2.5670,7.62984601e-06,2.48704346e-06,2.48704444e-06
2.5680,7.63936117e-06,2.48758026e-06,2.48758124e-06
2.5690,7.64888165e-06,2.48811664e-06,2.48811762e-06
2.5700,7.65840736e-06,2.48865260e-06,2.48865358e-06
2.5710,7.66793820e-06,2.48918815e-06,2.48918913e-06
2.5720,7.67747408e-06,2.48972327e-06,2.48972425e-06
2.5730,7.68701490e-06,2.49025799e-06,2.49025897e-06
2.5740,7.69656056e-06,2.49079228e-06,2.49079327e-06
2.5750,7.70611098e-06,2.49132617e-06,2.49132715e-06
2.5760,7.71566605e-06,2.49185964e-06,2.49186063e-06
2.5770,7.72522568e-06,2.49239271e-06,2.49239369e-06
2.5780,7.73478978e-06,2.49292536e-06,2.49292635e-06
2.5790,7.74435824e-06,2.49345760e-06,2.49345859e-06
2.5800,7.75393098e-06,2.49398944e-06,2.49399043e-06
2.5810,7.76350789e-06,2.49452087e-06,2.49452186e-06
2.5820,7.77308887e-06,2.49505190e-06,2.49505289e-06
2.5830,7.78267383e-06,2.49558252e-06,2.49558351e-06
2.5840,7.79226268e-06,2.49611274e-06,2.49611373e-06
2.5850,7.80185531e-06,2.49664256e-06,2.49664355e-06
2.5860,7.81145162e-06,2.49717198e-06,2.49717297e-06
2.5870,7.82105152e-06,2.49770100e-06,2.49770199e-06
2.5880,7.83065492e-06,2.49822962e-06,2.49823061e-06
2.5890,7.84026170e-06,2.49875785e-06,2.49875884e-06
2.5900,7.84987177e-06,2.49928568e-06,2.49928667e-06
2.5910,7.85948503e-06,2.49981311e-06,2.49981411e-06
2.5920,7.86910139e-06,2.50034016e-06,2.50034115e-06
2.5930,7.87872074e-06,2.50086681e-06,2.50086780e-06
2.5940,7.88834299e-06,2.50139307e-06,2.50139407e-06
2.5950,7.89796803e-06,2.50191894e-06,2.50191994e-06
2.5960,7.90759576e-06,2.50244443e-06,2.50244542e-06
2.5970,7.91722609e-06,2.50296952e-06,2.50297052e-06
2.5980,7.92685891e-06,2.50349424e-06,2.50349524e-06
2.5990,7.93649412e-06,2.50401857e-06,2.50401957e-06
2.6000,7.94613163e-06,2.50454251e-06,2.50454351e-06
2.6010,7.95577134e-06,2.50506608e-06,2.50506708e-06
2.6020,7.96541313e-06,2.50558927e-06,2.50559027e-06
2.6030,7.97505691e-06,2.50611207e-06,2.50611308e-06
2.6040,7.98470259e-06,2.50663451e-06,2.50663551e-06
2.6050,7.99435005e-06,2.50715656e-06,2.50715757e-06
2.6060,8.00399921e-06,2.50767824e-06,2.50767925e-06
2.6070,8.01364995e-06,2.50819955e-06,2.50820056e-06
2.6080,8.02330217e-06,2.50872049e-06,2.50872150e-06
2.6090,8.03295578e-06,2.50924106e-06,2.50924207e-06
2.6100,8.04261068e-06,2.50976126e-06,2.50976227e-06
2.6110,8.05226675e-06,2.51028109e-06,2.51028210e-06
2.6120,8.06192390e-06,2.51080056e-06,2.51080157e-06
2.6130,8.07158204e-06,2.51131966e-06,2.51132067e-06
2.6140,8.08124105e-06,2.51183840e-06,2.51183941e-06
2.6150,8.09090083e-06,2.51235678e-06,2.51235779e-06
2.6160,8.10056129e-06,2.51287480e-06,2.51287581e-06
2.6170,8.11022232e-06,2.51339246e-06,2.51339348e-06
2.6180,8.11988382e-06,2.51390977e-06,2.51391078e-06
2.6190,8.12954569e-06,2.51442672e-06,2.51442773e-06
2.6200,8.13920782e-06,2.51494332e-06,2.51494433e-06
2.6210,8.14887012e-06,2.51545956e-06,2.51546058e-06
2.6220,8.15853248e-06,2.51597546e-06,2.51597647e-06
2.6230,8.16819480e-06,2.51649100e-06,2.51649202e-06
2.6240,8.17785699e-06,2.51700620e-06,2.51700722e-06
2.6250,8.18751893e-06,2.51752106e-06,2.51752207e-06
2.6260,8.19718053e-06,2.51803556e-06,2.51803658e-06
2.6270,8.20684168e-06,2.51854973e-06,2.51855075e-06
2.6280,8.21650229e-06,2.51906356e-06,2.51906458e-06
2.6290,8.22616224e-06,2.51957705e-06,2.51957807e-06
2.6300,8.23582145e-06,2.52009019e-06,2.52009122e-06
2.6310,8.24547981e-06,2.52060301e-06,2.52060403e-06
2.6320,8.25513721e-06,2.52111549e-06,2.52111651e-06
2.6330,8.26479357e-06,2.52162764e-06,2.52162866e-06
2.6340,8.27444876e-06,2.52213945e-06,2.52214048e-06
2.6350,8.28410271e-06,2.52265094e-06,2.52265197e-06
2.6360,8.29375529e-06,2.52316210e-06,2.52316313e-06
2.6370,8.30340642e-06,2.52367294e-06,2.52367396e-06
2.6380,8.31305599e-06,2.52418345e-06,2.52418448e-06
2.6390,8.32270391e-06,2.52469364e-06,2.52469467e-06
2.6400,8.33235006e-06,2.52520350e-06,2.52520453e-06
2.6410,8.34199436e-06,2.52571305e-06,2.52571408e-06
2.6420,8.35163669e-06,2.52622229e-06,2.52622332e-06
2.6430,8.36127697e-06,2.52673120e-06,2.52673224e-06
2.6440,8.37091509e-06,2.52723981e-06,2.52724084e-06
2.6450,8.38055095e-06,2.52774810e-06,2.52774914e-06
2.6460,8.39018445e-06,2.52825608e-06,2.52825712e-06
2.6470,8.39981549e-06,2.52876376e-06,2.52876480e-06
2.6480,8.40944398e-06,2.52927113e-06,2.52927217e-06
2.6490,8.41906981e-06,2.52977819e-06,2.52977923e-06
2.6500,8.42869289e-06,2.53028496e-06,2.53028600e-06
2.6510,8.43831311e-06,2.53079142e-06,2.53079246e-06
2.6520,8.44793038e-06,2.53129758e-06,2.53129862e-06
2.6530,8.45754460e-06,2.53180345e-06,2.53180449e-06
2.6540,8.46715568e-06,2.53230902e-06,2.53231007e-06
2.6550,8.47676350e-06,2.53281430e-06,2.53281535e-06
2.6560,8.48636799e-06,2.53331929e-06,2.53332034e-06
2.6570,8.49596903e-06,2.53382399e-06,2.53382504e-06
2.6580,8.50556654e-06,2.53432841e-06,2.53432945e-06
2.6590,8.51516041e-06,2.53483254e-06,2.53483358e-06
2.6600,8.52475055e-06,2.53533638e-06,2.53533743e-06
2.6610,8.53433686e-06,2.53583994e-06,2.53584099e-06
2.6620,8.54391925e-06,2.53634323e-06,2.53634428e-06
2.6630,8.55349762e-06,2.53684624e-06,2.53684729e-06
2.6640,8.56307187e-06,2.53734897e-06,2.53735002e-06
2.6650,8.57264191e-06,2.53785143e-06,2.53785248e-06
2.6660,8.58220765e-06,2.53835362e-06,2.53835467e-06
2.6670,8.59176899e-06,2.53885554e-06,2.53885659e-06
2.6680,8.60132583e-06,2.53935719e-06,2.53935824e-06
2.6690,8.61087808e-06,2.53985858e-06,2.53985963e-06
2.6700,8.62042565e-06,2.54035970e-06,2.54036076e-06
2.6710,8.62996844e-06,2.54086057e-06,2.54086162e-06
2.6720,8.63950637e-06,2.54136117e-06,2.54136223e-06
2.6730,8.64903933e-06,2.54186152e-06,2.54186258e-06
2.6740,8.65856724e-06,2.54236162e-06,2.54236267e-06
2.6750,8.66809000e-06,2.54286146e-06,2.54286252e-06
2.6760,8.67760752e-06,2.54336105e-06,2.54336211e-06
2.6770,8.68711971e-06,2.54386039e-06,2.54386146e-06
2.6780,8.69662648e-06,2.54435949e-06,2.54436056e-06
2.6790,8.70612773e-06,2.54485835e-06,2.54485941e-06
2.6800,8.71562339e-06,2.54535696e-06,2.54535803e-06
2.6810,8.72511334e-06,2.54585534e-06,2.54585640e-06
2.6820,8.73459752e-06,2.54635348e-06,2.54635454e-06
2.6830,8.74407582e-06,2.54685138e-06,2.54685245e-06
2.6840,8.75354816e-06,2.54734905e-06,2.54735012e-06
2.6850,8.76301445e-06,2.54784649e-06,2.54784756e-06
2.6860,8.77247460e-06,2.54834370e-06,2.54834477e-06
2.6870,8.78192853e-06,2.54884069e-06,2.54884176e-06
2.6880,8.79137614e-06,2.54933745e-06,2.54933852e-06
2.6890,8.80081734e-06,2.54983399e-06,2.54983507e-06
2.6900,8.81025206e-06,2.55033032e-06,2.55033139e-06
2.6910,8.81968021e-06,2.55082642e-06,2.55082750e-06
2.6920,8.82910170e-06,2.55132232e-06,2.55132339e-06
2.6930,8.83851644e-06,2.55181800e-06,2.55181907e-06
2.6940,8.84792434e-06,2.55231347e-06,2.55231454e-06
2.6950,8.85732534e-06,2.55280873e-06,2.55280981e-06
2.6960,8.86671933e-06,2.55330379e-06,2.55330487e-06
2.6970,8.87610624e-06,2.55379865e-06,2.55379973e-06
2.6980,8.88548599e-06,2.55429330e-06,2.55429438e-06
2.6990,8.89485848e-06,2.55478776e-06,2.55478884e-06
2.7000,8.90422364e-06,2.55528203e-06,2.55528311e-06
2.7010,8.91358139e-06,2.55577610e-06,2.55577718e-06
2.7020,8.92293164e-06,2.55626998e-06,2.55627106e-06
2.7030,8.93227432e-06,2.55676367e-06,2.55676476e-06
2.7040,8.94160933e-06,2.55725718e-06,2.55725826e-06
2.7050,8.95093661e-06,2.55775050e-06,2.55775159e-06
2.7060,8.96025607e-06,2.55824365e-06,2.55824473e-06
2.7070,8.96956764e-06,2.55873661e-06,2.55873770e-06
2.7080,8.97887123e-06,2.55922940e-06,2.55923049e-06
2.7090,8.98816677e-06,2.55972202e-06,2.55972311e-06
2.7100,8.99745417e-06,2.56021447e-06,2.56021556e-06
2.7110,9.00673337e-06,2.56070675e-06,2.56070784e-06
2.7120,9.01600428e-06,2.56119886e-06,2.56119995e-06
2.7130,9.02526683e-06,2.56169081e-06,2.56169191e-06
2.7140,9.03452094e-06,2.56218260e-06,2.56218370e-06
2.7150,9.04376654e-06,2.56267423e-06,2.56267533e-06
2.7160,9.05300354e-06,2.56316571e-06,2.56316681e-06
2.7170,9.06223189e-06,2.56365704e-06,2.56365814e-06
2.7180,9.07145150e-06,2.56414822e-06,2.56414931e-06
2.7190,9.08066230e-06,2.56463924e-06,2.56464034e-06
2.7200,9.08986422e-06,2.56513013e-06,2.56513123e-06
2.7210,9.09905719e-06,2.56562087e-06,2.56562197e-06
2.7220,9.10824113e-06,2.56611147e-06,2.56611258e-06
2.7230,9.11741597e-06,2.56660194e-06,2.56660305e-06
2.7240,9.12658164e-06,2.56709227e-06,2.56709338e-06
2.7250,9.13573807e-06,2.56758248e-06,2.56758358e-06
2.7260,9.14488519e-06,2.56807255e-06,2.56807366e-06
2.7270,9.15402294e-06,2.56856250e-06,2.56856361e-06
2.7280,9.16315124e-06,2.56905232e-06,2.56905343e-06
2.7290,9.17227003e-06,2.56954203e-06,2.56954314e-06
2.7300,9.18137923e-06,2.57003161e-06,2.57003273e-06
2.7310,9.19047879e-06,2.57052109e-06,2.57052220e-06
2.7320,9.19956863e-06,2.57101045e-06,2.57101156e-06
2.7330,9.20864869e-06,2.57149970e-06,2.57150081e-06
2.7340,9.21771890e-06,2.57198884e-06,2.57198996e-06
2.7350,9.22677921e-06,2.57247789e-06,2.57247900e-06
2.7360,9.23582953e-06,2.57296683e-06,2.57296794e-06
2.7370,9.24486982e-06,2.57345567e-06,2.57345679e-06
2.7380,9.25390000e-06,2.57394442e-06,2.57394554e-06
2.7390,9.26292002e-06,2.57443307e-06,2.57443419e-06
2.7400,9.27192982e-06,2.57492164e-06,2.57492276e-06
2.7410,9.28092932e-06,2.57541012e-06,2.57541124e-06
2.7420,9.28991847e-06,2.57589852e-06,2.57589964e-06
2.7430,9.29889722e-06,2.57638683e-06,2.57638796e-06
2.7440,9.30786549e-06,2.57687507e-06,2.57687620e-06
2.7450,9.31682324e-06,2.57736323e-06,2.57736436e-06
2.7460,9.32577039e-06,2.57785132e-06,2.57785245e-06
2.7470,9.33470691e-06,2.57833935e-06,2.57834048e-06
2.7480,9.34363271e-06,2.57882730e-06,2.57882843e-06
2.7490,9.35254776e-06,2.57931520e-06,2.57931633e-06
2.7500,9.36145199e-06,2.57980303e-06,2.57980416e-06
2.7510,9.37034535e-06,2.58029081e-06,2.58029194e-06
2.7520,9.37922778e-06,2.58077853e-06,2.58077966e-06
2.7530,9.38809923e-06,2.58126620e-06,2.58126734e-06
2.7540,9.39695964e-06,2.58175383e-06,2.58175496e-06
2.7550,9.40580896e-06,2.58224140e-06,2.58224254e-06
2.7560,9.41464714e-06,2.58272894e-06,2.58273008e-06
2.7570,9.42347412e-06,2.58321644e-06,2.58321758e-06
2.7580,9.43228986e-06,2.58370390e-06,2.58370504e-06
2.7590,9.44109430e-06,2.58419133e-06,2.58419247e-06
2.7600,9.44988738e-06,2.58467873e-06,2.58467987e-06
2.7610,9.45866907e-06,2.58516610e-06,2.58516725e-06
2.7620,9.46743931e-06,2.58565345e-06,2.58565460e-06
2.7630,9.47619805e-06,2.58614078e-06,2.58614193e-06
2.7640,9.48494525e-06,2.58662810e-06,2.58662924e-06
2.7650,9.49368085e-06,2.58711539e-06,2.58711654e-06
2.7660,9.50240481e-06,2.58760268e-06,2.58760383e-06
2.7670,9.51111709e-06,2.58808996e-06,2.58809111e-06
2.7680,9.51981763e-06,2.58857724e-06,2.58857839e-06
2.7690,9.52850639e-06,2.58906451e-06,2.58906566e-06
2.7700,9.53718333e-06,2.58955179e-06,2.58955294e-06
2.7710,9.54584840e-06,2.59003907e-06,2.59004022e-06
2.7720,9.55450156e-06,2.59052636e-06,2.59052751e-06
2.7730,9.56314276e-06,2.59101366e-06,2.59101482e-06
2.7740,9.57177196e-06,2.59150098e-06,2.59150213e-06
2.7750,9.58038913e-06,2.59198831e-06,2.59198947e-06
2.7760,9.58899422e-06,2.59247566e-06,2.59247683e-06
2.7770,9.59758718e-06,2.59296304e-06,2.59296421e-06
2.7780,9.60616799e-06,2.59345045e-06,2.59345161e-06
2.7790,9.61473659e-06,2.59393789e-06,2.59393905e-06
2.7800,9.62329295e-06,2.59442536e-06,2.59442653e-06
2.7810,9.63183704e-06,2.59491287e-06,2.59491404e-06
2.7820,9.64036880e-06,2.59540043e-06,2.59540159e-06
2.7830,9.64888822e-06,2.59588802e-06,2.59588919e-06
2.7840,9.65739524e-06,2.59637567e-06,2.59637684e-06
2.7850,9.66588984e-06,2.59686336e-06,2.59686453e-06
2.7860,9.67437197e-06,2.59735111e-06,2.59735229e-06
2.7870,9.68284161e-06,2.59783892e-06,2.59784009e-06
2.7880,9.69129871e-06,2.59832679e-06,2.59832797e-06
2.7890,9.69974325e-06,2.59881472e-06,2.59881590e-06
2.7900,9.70817519e-06,2.59930273e-06,2.59930390e-06
2.7910,9.71659450e-06,2.59979080e-06,2.59979198e-06
2.7920,9.72500114e-06,2.60027895e-06,2.60028013e-06
2.7930,9.73339509e-06,2.60076718e-06,2.60076836e-06
2.7940,9.74177632e-06,2.60125548e-06,2.60125667e-06
2.7950,9.75014479e-06,2.60174388e-06,2.60174506e-06
2.7960,9.75850047e-06,2.60223236e-06,2.60223355e-06
2.7970,9.76684333e-06,2.60272094e-06,2.60272212e-06
2.7980,9.77517335e-06,2.60320961e-06,2.60321079e-06
2.7990,9.78349050e-06,2.60369838e-06,2.60369957e-06
2.8000,9.79179474e-06,2.60418725e-06,2.60418844e-06
2.8010,9.80008606e-06,2.60467623e-06,2.60467742e-06
2.8020,9.80836443e-06,2.60516532e-06,2.60516651e-06
2.8030,9.81662981e-06,2.60565452e-06,2.60565571e-06
2.8040,9.82488219e-06,2.60614384e-06,2.60614503e-06
2.8050,9.83312154e-06,2.60663328e-06,2.60663448e-06
2.8060,9.84134783e-06,2.60712284e-06,2.60712404e-06
2.8070,9.84956105e-06,2.60761254e-06,2.60761373e-06
2.8080,9.85776116e-06,2.60810236e-06,2.60810356e-06
2.8090,9.86594815e-06,2.60859232e-06,2.60859352e-06
2.8100,9.87412200e-06,2.60908241e-06,2.60908361e-06
2.8110,9.88228267e-06,2.60957265e-06,2.60957385e-06
2.8120,9.89043016e-06,2.61006304e-06,2.61006424e-06
2.8130,9.89856443e-06,2.61055357e-06,2.61055477e-06
2.8140,9.90668548e-06,2.61104425e-06,2.61104546e-06
2.8150,9.91479328e-06,2.61153510e-06,2.61153630e-06
2.8160,9.92288781e-06,2.61202610e-06,2.61202731e-06
2.8170,9.93096905e-06,2.61251727e-06,2.61251848e-06
2.8180,9.93903699e-06,2.61300860e-06,2.61300981e-06
2.8190,9.94709161e-06,2.61350011e-06,2.61350132e-06
2.8200,9.95513289e-06,2.61399179e-06,2.61399300e-06
2.8210,9.96316082e-06,2.61448365e-06,2.61448487e-06
2.8220,9.97117538e-06,2.61497569e-06,2.61497691e-06
2.8230,9.97917655e-06,2.61546792e-06,2.61546914e-06
2.8240,9.98716432e-06,2.61596034e-06,2.61596156e-06
2.8250,9.99513868e-06,2.61645295e-06,2.61645417e-06
2.8260,1.00030996e-05,2.61694577e-06,2.61694699e-06
2.8270,1.00110471e-05,2.61743878e-06,2.61744000e-06
2.8280,1.00189811e-05,2.61793199e-06,2.61793322e-06
2.8290,1.00269017e-05,2.61842542e-06,2.61842664e-06
2.8300,1.00348088e-05,2.61891906e-06,2.61892028e-06
2.8310,1.00427024e-05,2.61941291e-06,2.61941414e-06
2.8320,1.00505825e-05,2.61990699e-06,2.61990822e-06
2.8330,1.00584491e-05,2.62040129e-06,2.62040252e-06
2.8340,1.00663022e-05,2.62089582e-06,2.62089705e-06
2.8350,1.00741417e-05,2.62139057e-06,2.62139181e-06
2.8360,1.00819677e-05,2.62188557e-06,2.62188680e-06
2.8370,1.00897802e-05,2.62238080e-06,2.62238204e-06
2.8380,1.00975791e-05,2.62287628e-06,2.62287752e-06
2.8390,1.01053644e-05,2.62337201e-06,2.62337324e-06
2.8400,1.01131362e-05,2.62386798e-06,2.62386922e-06
2.8410,1.01208944e-05,2.62436422e-06,2.62436546e-06
2.8420,1.01286391e-05,2.62486071e-06,2.62486195e-06
2.8430,1.01363701e-05,2.62535746e-06,2.62535870e-06
2.8440,1.01440876e-05,2.62585448e-06,2.62585572e-06
2.8450,1.01517914e-05,2.62635177e-06,2.62635302e-06
2.8460,1.01594817e-05,2.62684934e-06,2.62685058e-06
2.8470,1.01671583e-05,2.62734718e-06,2.62734843e-06
2.8480,1.01748214e-05,2.62784531e-06,2.62784656e-06
2.8490,1.01824709e-05,2.62834372e-06,2.62834497e-06
2.8500,1.01901067e-05,2.62884243e-06,2.62884368e-06
2.8510,1.01977289e-05,2.62934142e-06,2.62934268e-06
